"Date","Price","Open","High","Low","Vol.","Change %"
"02/16/2024","22,242.25","22,165.05","22,277.65","22,165.05","718.55K","0.42%"
"02/15/2024","22,149.60","22,074.70","22,169.95","21,996.25","655.90K","1.06%"
"02/14/2024","21,916.85","21,675.00","21,951.00","21,600.85","9.29M","0.43%"
"02/13/2024","21,823.75","21,720.20","21,844.25","21,626.55","6.91M","0.58%"
"02/12/2024","21,697.85","21,905.60","22,088.65","21,662.00","6.72M","-0.66%"
"02/09/2024","21,842.60","21,809.90","21,867.40","21,674.20","7.57M","0.13%"
"02/08/2024","21,814.60","22,055.00","22,087.00","21,768.00","10.95M","-0.86%"
"02/07/2024","22,003.70","22,090.20","22,109.85","21,901.30","6.64M","0.11%"
"02/06/2024","21,979.55","21,836.60","22,015.00","21,790.05","6.47M","0.81%"
"02/05/2024","21,803.45","21,925.00","22,036.30","21,765.00","7.91M","-0.67%"
"02/02/2024","21,951.40","21,880.20","22,198.85","21,877.05","11.84M","0.92%"
"02/01/2024","21,751.45","21,800.15","21,920.00","21,725.00","9.05M","-0.26%"
"01/31/2024","21,808.60","21,614.95","21,840.00","21,570.00","7.33M","0.82%"
"01/30/2024","21,630.50","21,900.20","21,938.80","21,607.00","8.18M","-1.03%"
"01/29/2024","21,855.25","21,591.00","21,885.00","21,575.00","9.06M","2.35%"
"01/25/2024","21,352.60","21,455.00","21,474.15","21,243.00","7.26M","-0.58%"
"01/24/2024","21,477.60","21,160.00","21,505.00","21,141.00","10.67M","1.34%"
"01/23/2024","21,194.25","21,760.20","21,783.00","21,153.20","12.63M","-2.21%"
"01/19/2024","21,672.15","21,627.00","21,708.00","21,579.30","6.29M","0.67%"
"01/18/2024","21,527.45","21,461.95","21,574.00","21,316.80","11.39M","-0.29%"
"01/17/2024","21,589.55","21,743.70","21,854.75","21,563.30","11.48M","-2.00%"
"01/16/2024","22,029.50","22,089.90","22,138.00","21,964.70","5.16M","-0.47%"
"01/15/2024","22,133.30","22,050.20","22,149.90","21,995.00","5.17M","0.85%"
"01/12/2024","21,947.00","21,745.00","21,995.00","21,731.00","7.55M","1.24%"
"01/11/2024","21,678.45","21,758.10","21,773.80","21,627.00","5.65M","-0.14%"
"01/10/2024","21,709.10","21,579.80","21,737.00","21,501.00","6.99M","0.43%"
"01/09/2024","21,616.85","21,680.20","21,807.80","21,592.40","7.91M","0.17%"
"01/08/2024","21,579.55","21,789.50","21,810.90","21,562.75","7.25M","-0.98%"
"01/05/2024","21,793.85","21,779.80","21,831.00","21,677.00","6.75M","0.04%"
"01/04/2024","21,785.95","21,640.00","21,810.00","21,616.10","6.09M","0.86%"
"01/03/2024","21,600.00","21,729.90","21,729.90","21,579.00","6.78M","-0.72%"
"01/02/2024","21,756.75","21,820.00","21,869.95","21,674.00","8.39M","-0.60%"
"01/01/2024","21,888.90","21,849.80","22,025.00","21,811.20","5.47M","0.01%"
"12/29/2023","21,885.95","21,924.95","21,939.90","21,830.00","6.35M","0.49%"
"12/28/2023","21,778.70","21,722.10","21,791.00","21,687.70","6.77M","0.45%"
"12/27/2023","21,681.80","21,510.00","21,708.35","21,507.65","7.07M","0.98%"
"12/26/2023","21,472.30","21,409.00","21,531.90","21,362.60","6.56M","-0.41%"
"12/22/2023","21,561.55","21,525.45","21,632.90","21,440.00","3.30M","0.29%"
"12/21/2023","21,498.95","21,299.00","21,526.60","21,220.55","2.17M","0.60%"
"12/20/2023","21,371.45","21,731.20","21,819.25","21,316.00","2.69M","-1.35%"
"12/19/2023","21,663.40","21,600.00","21,729.90","21,550.00","1.15M","0.24%"
"12/18/2023","21,611.70","21,640.50","21,681.85","21,596.70","677.45K","-0.37%"
"12/15/2023","21,691.25","21,523.00","21,725.85","21,486.65","1.10M","1.09%"
"12/14/2023","21,456.55","21,222.00","21,486.05","21,222.00","927.20K","1.40%"
"12/13/2023","21,160.25","21,210.00","21,210.00","21,028.65","520.20K","0.05%"
"12/12/2023","21,149.85","21,235.00","21,248.65","21,120.10","298.95K","-0.27%"
"12/11/2023","21,207.15","21,197.55","21,239.00","21,158.00","269.00K","0.04%"
"12/08/2023","21,197.95","21,178.60","21,225.00","21,074.85","410.10K","0.22%"
"12/07/2023","21,152.25","21,176.85","21,176.85","21,078.00","248.50K","-0.04%"
"12/06/2023","21,161.10","21,125.00","21,175.00","21,066.00","430.40K","0.48%"
"12/05/2023","21,060.65","20,933.85","21,075.00","20,922.10","472.10K","0.69%"
"12/04/2023","20,915.45","20,749.05","20,943.60","20,730.30","736.10K","2.06%"
"12/01/2023","20,492.80","20,428.05","20,525.00","20,418.20","339.90K","1.79%"
"11/30/2023","20,133.15","20,146.65","20,152.50","20,006.85","6.79M","0.01%"
"11/29/2023","20,131.45","20,000.70","20,144.00","19,980.20","5.91M","0.98%"
"11/28/2023","19,936.70","19,889.95","19,955.00","19,827.90","5.30M","0.55%"
"11/24/2023","19,826.95","19,869.95","19,885.50","19,800.00","3.18M","-0.21%"
"11/23/2023","19,868.75","19,903.05","19,922.00","19,838.05","3.85M","-0.08%"
"11/22/2023","19,884.10","19,839.95","19,894.40","19,755.60","4.09M","0.22%"
"11/21/2023","19,841.30","19,809.95","19,898.00","19,801.00","3.73M","0.46%"
"11/20/2023","19,751.20","19,798.90","19,848.00","19,718.00","3.62M","-0.28%"
"11/17/2023","19,806.50","19,871.10","19,871.10","19,750.55","3.93M","-0.12%"
"11/16/2023","19,829.70","19,738.00","19,934.00","19,695.85","6.65M","0.54%"
"11/15/2023","19,723.30","19,700.20","19,763.65","19,637.00","6.11M","1.16%"
"11/13/2023","19,497.15","19,521.15","19,535.10","19,469.65","2.83M","0.07%"
"11/10/2023","19,482.65","19,424.00","19,506.00","19,375.00","4.93M","-0.01%"
"11/09/2023","19,484.60","19,503.60","19,526.40","19,471.10","4.21M","-0.03%"
"11/08/2023","19,490.85","19,512.60","19,524.35","19,467.00","3.54M","0.07%"
"11/07/2023","19,476.90","19,461.10","19,493.90","19,415.00","4.27M","-0.05%"
"11/06/2023","19,486.50","19,429.00","19,492.50","19,385.00","5.18M","0.95%"
"11/03/2023","19,303.60","19,340.00","19,413.40","19,280.00","4.99M","0.34%"
"11/02/2023","19,238.85","19,200.20","19,451.05","19,140.20","7.58M","0.94%"
"11/01/2023","19,060.25","19,144.05","19,174.40","19,050.40","5.02M","-0.51%"
"10/31/2023","19,158.20","19,275.00","19,279.00","19,120.00","6.25M","-0.33%"
"10/30/2023","19,220.90","19,069.50","19,234.25","19,014.60","6.08M","0.47%"
"10/27/2023","19,131.35","18,999.60","19,160.00","18,990.75","6.08M","1.45%"
"10/26/2023","18,857.25","19,040.00","19,064.40","18,840.55","6.71M","-1.42%"
"10/25/2023","19,128.00","19,306.00","19,350.00","19,068.70","8.80M","-0.73%"
"10/23/2023","19,269.20","19,520.00","19,543.05","19,241.15","5.80M","-1.32%"
"10/20/2023","19,527.85","19,549.60","19,576.40","19,508.30","3.79M","-0.46%"
"10/19/2023","19,618.75","19,575.00","19,669.95","19,527.00","5.81M","-0.33%"
"10/18/2023","19,683.35","19,825.00","19,845.00","19,665.10","5.01M","-0.64%"
"10/17/2023","19,811.10","19,834.00","19,852.95","19,764.95","3.49M","0.36%"
"10/16/2023","19,740.40","19,731.65","19,794.00","19,693.05","3.76M","-0.01%"
"10/13/2023","19,742.05","19,698.35","19,816.90","19,685.05","5.73M","-0.51%"
"10/12/2023","19,843.50","19,862.30","19,884.00","19,802.50","4.19M","-0.03%"
"10/11/2023","19,850.10","19,780.00","19,874.90","19,780.00","4.73M","0.57%"
"10/10/2023","19,738.10","19,599.90","19,749.00","19,585.10","4.99M","1.02%"
"10/09/2023","19,539.15","19,590.10","19,616.80","19,505.90","5.29M","-0.71%"
"10/06/2023","19,678.50","19,610.00","19,691.95","19,601.10","5.03M","0.56%"
"10/05/2023","19,568.00","19,535.00","19,616.45","19,514.50","6.72M","0.51%"
"10/04/2023","19,469.25","19,474.10","19,481.00","19,362.80","6.26M","-0.52%"
"10/03/2023","19,571.50","19,650.00","19,658.95","19,539.30","5.42M","-0.70%"
"09/29/2023","19,709.00","19,675.00","19,794.00","19,638.00","7.25M","0.95%"
"09/28/2023","19,523.55","19,742.50","19,747.05","19,501.00","6.57M","-0.99%"
"09/27/2023","19,719.05","19,634.90","19,743.00","19,543.10","5.81M","0.21%"
"09/26/2023","19,677.05","19,679.00","19,719.80","19,640.95","3.90M","-0.12%"
"09/25/2023","19,700.50","19,722.25","19,763.00","19,626.25","6.23M","-0.04%"
"09/22/2023","19,708.25","19,750.85","19,825.00","19,690.55","5.68M","-0.36%"
"09/21/2023","19,778.70","19,895.00","19,895.00","19,745.00","8.34M","-0.97%"
"09/20/2023","19,972.05","20,050.00","20,160.00","19,931.00","6.75M","-1.02%"
"09/18/2023","20,178.85","20,205.00","20,234.50","20,162.30","3.37M","-0.35%"
"09/15/2023","20,249.60","20,205.60","20,270.00","20,191.00","3.89M","-0.11%"
"09/14/2023","20,272.75","20,260.00","20,300.00","20,202.35","392.15K","0.22%"
"09/13/2023","20,227.25","20,101.30","20,250.00","20,101.30","311.55K","0.38%"
"09/12/2023","20,150.35","20,200.00","20,227.15","20,073.00","418.55K","0.06%"
"09/11/2023","20,137.50","19,971.50","20,149.85","19,971.50","397.20K","0.81%"
"09/08/2023","19,974.85","19,894.65","20,014.95","19,880.25","366.10K","0.52%"
"09/07/2023","19,871.95","19,735.05","19,884.95","19,707.05","451.80K","0.59%"
"09/06/2023","19,755.00","19,738.00","19,770.00","19,660.00","258.95K","0.03%"
