"Date","Price","Open","High","Low","Vol.","Change %"
"03/08/2017","139.17","139.04","139.68","138.42","","0.08%"
"03/07/2017","139.06","139.35","139.67","138.72","","-0.21%"
"03/06/2017","139.35","140.16","140.34","139.22","","-0.59%"
"03/03/2017","140.18","140.39","140.58","139.65","","-0.11%"
"03/02/2017","140.33","139.82","140.77","139.73","","0.36%"
"03/01/2017","139.82","139.62","140.76","139.54","","0.14%"
"02/28/2017","139.62","140.25","140.35","138.81","","-0.44%"
"02/27/2017","140.24","139.88","140.43","138.99","","0.26%"
"02/24/2017","139.87","141.39","141.80","139.39","","-1.06%"
"02/23/2017","141.37","140.97","141.62","140.66","","0.22%"
"02/22/2017","141.06","141.82","142.09","140.49","","-0.51%"
"02/21/2017","141.79","140.90","141.89","140.80","","0.60%"
"02/20/2017","140.94","140.09","141.29","139.96","","0.58%"
"02/17/2017","140.13","141.41","142.00","139.62","","-0.91%"
"02/16/2017","141.41","142.26","142.51","141.22","","-0.59%"
"02/15/2017","142.25","142.44","142.84","141.81","","-0.16%"
"02/14/2017","142.48","142.48","142.75","140.99","","0.02%"
"02/13/2017","142.45","141.26","142.64","141.24","","0.73%"
"02/10/2017","141.42","141.52","142.42","141.02","","-0.08%"
"02/09/2017","141.53","140.41","141.87","140.04","","0.81%"
"02/08/2017","140.39","140.61","140.72","139.77","","-0.14%"
"02/07/2017","140.59","139.35","140.66","138.50","","0.90%"
"02/06/2017","139.34","140.32","140.79","139.18","","-0.99%"
"02/03/2017","140.74","141.28","142.00","140.32","","-0.41%"
"02/02/2017","141.32","143.41","143.62","140.78","","-1.42%"
"02/01/2017","143.35","141.88","144.16","141.65","","1.02%"
"01/31/2017","141.90","142.00","142.50","140.43","","-0.11%"
"01/30/2017","142.06","144.46","144.66","141.64","","-1.67%"
"01/27/2017","144.48","144.26","144.91","144.07","","0.17%"
"01/26/2017","144.23","143.18","144.63","142.94","","0.77%"
"01/25/2017","143.13","142.51","143.78","141.83","","0.46%"
"01/24/2017","142.47","141.25","142.53","140.74","","0.84%"
