"Date","Price","Open","High","Low","Vol.","Change %"
"09/28/2021","6,997.0","7,030.0","7,050.0","6,975.5","105.30K","-0.50%"
"09/27/2021","7,032.0","7,043.0","7,097.5","7,010.5","79.92K","0.16%"
"09/24/2021","7,020.5","7,063.0","7,069.5","7,007.0","77.37K","-0.39%"
"09/23/2021","7,048.0","7,045.5","7,101.5","7,037.0","100.95K","0.01%"
"09/22/2021","7,047.0","6,919.0","7,073.0","6,898.0","111.64K","1.56%"
"09/21/2021","6,938.5","6,888.0","6,973.5","6,879.5","120.14K","1.03%"
"09/20/2021","6,867.5","6,940.0","6,947.5","6,791.5","139.70K","-2.33%"
"09/17/2021","7,031.5","7,057.5","7,094.0","7,026.0","0.00K","0.01%"
"09/16/2021","7,031.0","7,058.0","7,075.5","7,024.0","0.01K","-0.04%"
"09/15/2021","7,034.0","7,034.0","7,051.0","7,010.0","0.02K","-0.03%"
"09/14/2021","7,036.0","7,071.0","7,078.5","7,018.0","453.60K","-0.47%"
"09/13/2021","7,069.5","7,035.0","7,092.5","7,014.5","413.98K","0.60%"
"09/10/2021","7,027.0","7,005.5","7,057.5","7,001.0","226.06K","0.05%"
"09/09/2021","7,023.5","7,082.0","7,082.0","6,991.0","165.09K","-1.09%"
"09/08/2021","7,101.0","7,109.0","7,131.0","7,057.5","0.02K","-0.70%"
"09/07/2021","7,151.0","7,174.0","7,179.5","7,113.5","0.00K","-0.53%"
"09/06/2021","7,189.0","7,134.5","7,196.0","7,119.5","55.14K","0.71%"
"09/03/2021","7,138.5","7,146.5","7,180.0","7,119.5","74.47K","-0.36%"
"09/02/2021","7,164.5","7,143.5","7,170.5","7,123.0","72.07K","0.38%"
"09/01/2021","7,137.5","7,108.0","7,174.0","7,108.0","91.31K","0.58%"
"08/31/2021","7,096.5","7,130.0","7,163.5","7,076.0","108.15K","-0.70%"
"08/30/2021","7,146.3","7,149.5","7,151.6","7,143.1","","0.17%"
"08/27/2021","7,134.0","7,108.5","7,144.5","7,092.5","54.27K","0.32%"
"08/26/2021","7,111.0","7,116.0","7,131.0","7,077.5","62.69K","-0.22%"
"08/25/2021","7,127.0","7,089.0","7,133.0","7,084.5","56.02K","0.49%"
"08/24/2021","7,092.0","7,100.0","7,111.5","7,053.5","73.29K","0.00%"
"08/23/2021","7,092.0","7,090.0","7,131.0","7,064.0","64.86K","0.35%"
"08/20/2021","7,067.0","7,053.5","7,095.0","7,010.5","91.32K","0.50%"
"08/19/2021","7,032.0","7,089.5","7,099.5","6,970.5","130.61K","-1.35%"
"08/18/2021","7,128.5","7,133.5","7,171.5","7,090.0","67.10K","-0.13%"
"08/17/2021","7,137.5","7,129.5","7,153.0","7,074.5","92.65K","0.36%"
"08/16/2021","7,112.0","7,173.0","7,173.0","7,079.5","91.53K","-1.00%"
"08/13/2021","7,184.0","7,174.0","7,189.0","7,159.5","58.11K","0.35%"
"08/12/2021","7,159.0","7,171.5","7,181.0","7,147.0","69.76K","0.08%"
"08/11/2021","7,153.0","7,114.5","7,174.0","7,106.5","84.59K","0.74%"
"08/10/2021","7,100.5","7,072.5","7,115.5","7,052.5","0.01K","0.35%"
"08/09/2021","7,076.0","7,045.5","7,077.5","7,025.5","0.04K","0.18%"
"08/06/2021","7,063.5","7,058.0","7,074.0","7,041.0","53.64K","0.06%"
"08/05/2021","7,059.5","7,050.0","7,068.5","7,033.5","64.57K","0.11%"
"08/04/2021","7,051.5","7,035.0","7,072.0","7,034.0","60.72K","0.21%"
"08/03/2021","7,036.5","6,996.5","7,054.5","6,991.0","79.96K","0.31%"
