"Date","Price","Open","High","Low","Vol.","Change %"
"02/05/2024","46,040.40","46,100.00","46,348.95","45,867.05","2.93M","-0.42%"
"02/02/2024","46,236.65","46,725.00","47,145.50","46,160.00","4.40M","-0.43%"
"02/01/2024","46,437.15","46,351.15","46,581.00","45,882.25","4.14M","0.24%"
"01/31/2024","46,324.25","45,579.00","46,444.50","45,405.55","3.89M","1.43%"
"01/30/2024","45,671.25","45,850.25","45,930.00","45,422.35","2.51M","-0.14%"
"01/29/2024","45,735.05","45,500.00","46,039.00","45,453.95","4.17M","1.94%"
"01/25/2024","44,866.15","45,096.90","45,138.80","44,404.00","2.81M","-0.59%"
"01/24/2024","45,131.30","44,699.90","45,549.85","44,555.00","4.59M","0.49%"
"01/23/2024","44,913.05","46,506.05","46,525.50","44,835.25","3.71M","-2.79%"
"01/20/2024","46,200.00","45,923.90","46,201.65","45,767.90","1.78M","0.88%"
"01/19/2024","45,797.20","46,155.55","46,337.85","45,584.35","3.15M","-0.16%"
"01/18/2024","45,869.25","45,699.95","46,358.40","45,600.00","4.00M","-0.63%"
"01/17/2024","46,159.25","47,015.20","47,600.00","46,050.70","5.95M","-4.28%"
"01/16/2024","48,224.95","48,255.35","48,440.00","48,078.85","1.99M","-0.17%"
"01/15/2024","48,306.25","48,002.25","48,380.00","47,933.20","1.98M","0.97%"
"01/12/2024","47,840.15","47,656.80","48,047.00","47,568.60","2.33M","0.56%"
"01/11/2024","47,573.70","47,767.40","47,822.65","47,340.55","1.69M","-0.07%"
"01/10/2024","47,606.85","47,280.00","47,666.00","47,201.00","2.28M","0.45%"
"01/09/2024","47,391.50","47,811.10","48,146.90","47,341.05","2.94M","-0.48%"
"01/08/2024","47,621.85","48,490.00","48,490.00","47,567.00","2.88M","-1.58%"
"01/05/2024","48,388.45","48,502.05","48,625.00","47,982.00","2.65M","-0.23%"
"01/04/2024","48,501.75","48,062.30","48,581.30","47,995.65","2.32M","1.19%"
"01/03/2024","47,931.95","47,849.85","48,086.85","47,763.75","2.59M","0.10%"
"01/02/2024","47,882.55","48,423.60","48,482.05","47,882.55","2.67M","-1.35%"
"01/01/2024","48,535.70","48,580.00","48,869.00","48,389.40","1.81M","-0.19%"
"12/29/2023","48,628.80","48,750.00","48,805.00","48,404.75","1.95M","0.25%"
"12/28/2023","48,508.55","48,456.35","48,679.00","48,357.90","1.70M","0.31%"
"12/27/2023","48,359.95","47,904.75","48,443.00","47,856.05","2.17M","1.12%"
