"Date","Price","Open","High","Low","Change %"
"10/19/2022","4.772","4.772","4.772","4.772","2.01%"
"10/18/2022","4.678","4.678","4.678","4.678","0.39%"
"10/17/2022","4.660","4.660","4.660","4.660","-2.66%"
"10/16/2022","4.787","4.786","4.787","4.786","-0.14%"
"10/14/2022","4.794","4.794","4.794","4.794","2.59%"
"10/13/2022","4.673","4.673","4.673","4.673","-2.99%"
"10/12/2022","4.817","4.817","4.817","4.817","2.82%"
"10/11/2022","4.685","4.685","4.685","4.685","1.60%"
"10/10/2022","4.611","4.611","4.611","4.611","-1.39%"
"10/09/2022","4.676","4.676","4.676","4.676","-0.28%"
"10/07/2022","4.689","4.689","4.689","4.689","3.83%"
"10/06/2022","4.516","4.516","4.516","4.516","1.26%"
"10/05/2022","4.460","4.460","4.460","4.460","6.49%"
"10/04/2022","4.188","4.188","4.188","4.188","-0.40%"
"10/03/2022","4.205","4.205","4.205","4.205","-6.70%"
"09/30/2022","4.507","4.507","4.507","4.507","-3.32%"
"09/29/2022","4.662","4.662","4.662","4.662","1.68%"
"09/28/2022","4.585","4.585","4.585","4.585","-3.07%"
"09/27/2022","4.730","4.730","4.730","4.730","4.51%"
"09/26/2022","4.526","4.526","4.526","4.526","3.81%"
"09/23/2022","4.360","4.360","4.360","4.360","4.38%"
"09/22/2022","4.177","4.177","4.177","4.177","1.31%"
"09/21/2022","4.123","4.123","4.123","4.123","-1.65%"
"09/20/2022","4.192","4.192","4.192","4.192","3.23%"
"09/19/2022","4.061","4.061","4.061","4.061","0.91%"
"09/17/2022","4.024","4.024","4.024","4.024","-0.01%"
"09/16/2022","4.025","4.025","4.025","4.025","-0.12%"
"09/15/2022","4.030","4.030","4.030","4.030","1.26%"
"09/14/2022","3.980","3.980","3.980","3.980","-0.25%"
"09/13/2022","3.990","3.990","3.990","3.990","0.88%"
"09/12/2022","3.955","3.955","3.955","3.955","-1.25%"
"09/09/2022","4.005","4.005","4.005","4.005","1.42%"
"09/08/2022","3.949","3.949","3.949","3.949","2.07%"
"09/07/2022","3.869","3.869","3.869","3.869","-2.42%"
"09/06/2022","3.965","3.965","3.965","3.965","0.76%"
"09/05/2022","3.935","3.935","3.935","3.935","2.50%"
"09/02/2022","3.839","3.839","3.839","3.839","-2.71%"
"09/01/2022","3.946","3.946","3.946","3.946","1.49%"
"08/31/2022","3.888","3.888","3.888","3.888","1.99%"
"08/30/2022","3.812","3.812","3.812","3.812","0.32%"
"08/29/2022","3.800","3.800","3.800","3.800","2.95%"
"08/26/2022","3.691","3.691","3.691","3.691","3.88%"
"08/25/2022","3.553","3.553","3.553","3.553","-3.29%"
"08/24/2022","3.674","3.674","3.674","3.674","0.91%"
"08/23/2022","3.641","3.641","3.641","3.641","0.39%"
"08/22/2022","3.627","3.627","3.627","3.627","3.96%"
"08/19/2022","3.489","3.489","3.489","3.489","5.00%"
"08/18/2022","3.323","3.323","3.323","3.323","0.27%"
"08/17/2022","3.314","3.314","3.314","3.314","5.71%"
"08/16/2022","3.135","3.135","3.135","3.135","5.24%"
"08/15/2022","2.979","2.979","2.979","2.979","-2.66%"
"08/14/2022","3.060","3.060","3.060","3.060","-0.21%"
"08/12/2022","3.067","3.067","3.067","3.067","1.46%"
"08/11/2022","3.023","3.023","3.023","3.023","0.97%"
"08/10/2022","2.994","2.994","2.994","2.994","-2.00%"
"08/09/2022","3.055","3.055","3.055","3.055","0.53%"
"08/08/2022","3.039","3.039","3.039","3.039","0.46%"
"08/05/2022","3.025","3.025","3.025","3.025","2.68%"
"08/04/2022","2.946","2.946","2.946","2.946","-2.55%"
"08/03/2022","3.023","3.023","3.023","3.023","-0.26%"
"08/02/2022","3.031","3.031","3.031","3.031","1.51%"
"08/01/2022","2.986","2.986","2.986","2.986","-5.10%"
"07/31/2022","3.147","3.147","3.147","3.147","1.11%"
"07/30/2022","3.112","3.112","3.112","3.112","-1.14%"
"07/29/2022","3.148","3.148","3.148","3.148","-3.14%"
"07/28/2022","3.250","3.250","3.250","3.250","-5.14%"
"07/27/2022","3.426","3.426","3.426","3.426","2.54%"
"07/26/2022","3.341","3.341","3.341","3.341","-1.27%"
"07/25/2022","3.384","3.384","3.384","3.384","-1.05%"
"07/22/2022","3.420","3.420","3.420","3.420","-5.58%"
"07/21/2022","3.622","3.622","3.622","3.622","3.54%"
"07/20/2022","3.498","3.498","3.498","3.498","1.66%"
"07/19/2022","3.441","3.441","3.441","3.441","2.14%"
"07/18/2022","3.369","3.369","3.369","3.369","0.21%"
"07/15/2022","3.362","3.362","3.362","3.362","-0.21%"
"07/14/2022","3.369","3.369","3.369","3.369","4.37%"
"07/13/2022","3.228","3.228","3.228","3.228","0.97%"
"07/12/2022","3.197","3.197","3.197","3.197","-3.06%"
"07/11/2022","3.298","3.298","3.298","3.298","-2.17%"
"07/08/2022","3.371","3.371","3.371","3.371","-0.18%"
"07/07/2022","3.377","3.377","3.377","3.377","4.16%"
"07/06/2022","3.242","3.242","3.242","3.242","-0.89%"
"07/05/2022","3.271","3.271","3.271","3.271","-2.27%"
"07/04/2022","3.347","3.347","3.347","3.347","4.82%"
"07/01/2022","3.193","3.193","3.193","3.193","-5.87%"
"06/30/2022","3.392","3.392","3.392","3.392","-3.11%"
"06/29/2022","3.501","3.501","3.501","3.501","-4.45%"
"06/28/2022","3.664","3.664","3.664","3.664","0.74%"
"06/27/2022","3.637","3.637","3.637","3.637","2.65%"
"06/25/2022","3.543","3.543","3.543","3.543","-0.42%"
"06/24/2022","3.558","3.558","3.558","3.558","2.12%"
"06/23/2022","3.484","3.484","3.484","3.484","-4.34%"
"06/22/2022","3.642","3.642","3.642","3.642","-3.93%"
"06/21/2022","3.791","3.791","3.791","3.791","-0.05%"
"06/20/2022","3.793","3.793","3.793","3.793","3.24%"
"06/17/2022","3.674","3.674","3.674","3.674","-4.57%"
"06/16/2022","3.850","3.850","3.850","3.850","-1.74%"
"06/15/2022","3.918","3.918","3.918","3.918","-8.24%"
"06/14/2022","4.270","4.270","4.270","4.270","4.15%"
"06/13/2022","4.100","4.100","4.100","4.100","6.60%"
"06/10/2022","3.846","3.846","3.846","3.846","4.31%"
"06/09/2022","3.687","3.687","3.687","3.687","6.31%"
"06/08/2022","3.468","3.468","3.468","3.468","1.94%"
"06/07/2022","3.402","3.402","3.402","3.402","-0.15%"
"06/06/2022","3.407","3.407","3.407","3.407","0.12%"
"06/03/2022","3.403","3.403","3.403","3.403","3.12%"
"06/02/2022","3.300","3.300","3.300","3.300","3.38%"
"06/01/2022","3.192","3.192","3.192","3.192","2.14%"
"05/31/2022","3.125","3.125","3.125","3.125","4.52%"
"05/30/2022","2.990","2.990","2.990","2.990","3.44%"
"05/29/2022","2.891","2.891","2.891","2.891","-0.05%"
"05/27/2022","2.892","2.892","2.892","2.892","-0.34%"
"05/26/2022","2.902","2.902","2.902","2.902","-1.53%"
"05/25/2022","2.947","2.947","2.947","2.947","-0.64%"
"05/24/2022","2.966","2.966","2.966","2.966","-2.11%"
"05/23/2022","3.030","3.030","3.030","3.030","1.47%"
"05/20/2022","2.986","2.986","2.986","2.986","2.79%"
"05/19/2022","2.905","2.905","2.905","2.905","-1.69%"
"05/18/2022","2.955","2.955","2.955","2.955","-0.37%"
"05/17/2022","2.966","2.966","2.966","2.966","4.44%"
"05/16/2022","2.840","2.840","2.840","2.840","-0.05%"
"05/14/2022","2.842","2.842","2.842","2.842","-0.16%"
"05/13/2022","2.846","2.846","2.846","2.846","4.59%"
"05/12/2022","2.721","2.721","2.721","2.721","-5.88%"
"05/11/2022","2.891","2.891","2.891","2.891","-4.02%"
"05/10/2022","3.012","3.012","3.012","3.012","-4.14%"
"05/09/2022","3.142","3.142","3.142","3.142","-0.22%"
"05/06/2022","3.149","3.149","3.149","3.149","4.10%"
"05/05/2022","3.025","3.025","3.025","3.025","2.13%"
"05/04/2022","2.962","2.962","2.962","2.962","3.21%"
"05/03/2022","2.870","2.870","2.870","2.870","0.42%"
"05/02/2022","2.858","2.858","2.858","2.858","2.99%"
"04/29/2022","2.775","2.775","2.775","2.775","2.25%"
"04/28/2022","2.714","2.714","2.714","2.714","5.56%"
"04/27/2022","2.571","2.571","2.571","2.571","1.10%"
"04/26/2022","2.543","2.543","2.543","2.543","-1.28%"
"04/25/2022","2.576","2.576","2.576","2.576","-3.74%"
"04/22/2022","2.676","2.676","2.676","2.676","3.08%"
"04/21/2022","2.596","2.596","2.596","2.596","3.51%"
"04/20/2022","2.508","2.508","2.508","2.508","-1.99%"
"04/19/2022","2.559","2.559","2.559","2.559","2.22%"
"04/18/2022","2.503","2.494","2.503","2.481","0.00%"
"04/15/2022","2.503","2.494","2.503","2.479","0.22%"
"04/14/2022","2.498","2.498","2.498","2.498","5.05%"
"04/13/2022","2.378","2.378","2.378","2.378","-1.37%"
"04/12/2022","2.411","2.411","2.411","2.411","-2.23%"
"04/11/2022","2.466","2.466","2.466","2.466","3.66%"
"04/08/2022","2.379","2.379","2.379","2.379","1.97%"
"04/07/2022","2.333","2.333","2.333","2.333","1.26%"
"04/06/2022","2.304","2.304","2.304","2.304","2.49%"
"04/05/2022","2.248","2.248","2.248","2.248","8.29%"
"04/04/2022","2.076","2.076","2.076","2.076","-1.00%"
"04/01/2022","2.097","2.097","2.097","2.097","2.69%"
"03/31/2022","2.042","2.042","2.042","2.042","-4.27%"
"03/30/2022","2.133","2.133","2.133","2.133","0.05%"
"03/29/2022","2.132","2.132","2.132","2.132","1.19%"
"03/28/2022","2.107","2.107","2.107","2.107","1.40%"
"03/25/2022","2.078","2.078","2.078","2.078","1.07%"
"03/24/2022","2.056","2.056","2.056","2.056","3.16%"
"03/23/2022","1.993","1.993","1.993","1.993","-1.73%"
"03/22/2022","2.028","2.028","2.028","2.028","1.71%"
"03/21/2022","1.994","1.994","1.994","1.994","5.50%"
"03/18/2022","1.890","1.890","1.890","1.890","-0.79%"
"03/17/2022","1.905","1.905","1.905","1.905","0.32%"
"03/16/2022","1.899","1.899","1.899","1.899","-0.42%"
"03/15/2022","1.907","1.907","1.907","1.907","-3.10%"
"03/14/2022","1.968","1.968","1.968","1.968","5.41%"
"03/11/2022","1.867","1.867","1.867","1.867","-2.15%"
"03/10/2022","1.908","1.908","1.908","1.908","14.11%"
"03/09/2022","1.672","1.672","1.672","1.672","4.43%"
"03/08/2022","1.601","1.601","1.601","1.601","0.25%"
"03/07/2022","1.597","1.597","1.597","1.597","4.17%"
"03/04/2022","1.533","1.533","1.533","1.533","-3.40%"
"03/03/2022","1.587","1.587","1.587","1.587","2.19%"
"03/02/2022","1.553","1.553","1.553","1.553","11.41%"
"03/01/2022","1.394","1.394","1.394","1.394","-19.93%"
"02/28/2022","1.741","1.741","1.741","1.741","-5.48%"
"02/25/2022","1.842","1.842","1.842","1.842","1.94%"
"02/24/2022","1.807","1.807","1.807","1.807","-6.47%"
"02/23/2022","1.932","1.932","1.932","1.932","-0.10%"
"02/22/2022","1.934","1.934","1.934","1.934","0.94%"
"02/21/2022","1.916","1.916","1.916","1.916","3.85%"
"02/18/2022","1.845","1.845","1.845","1.845","0.27%"
"02/17/2022","1.840","1.840","1.840","1.840","-4.02%"
"02/16/2022","1.917","1.917","1.917","1.917","-2.79%"
"02/15/2022","1.972","1.972","1.972","1.972","-0.10%"
"02/14/2022","1.974","1.974","1.974","1.974","0.61%"
"02/11/2022","1.962","1.962","1.962","1.962","3.37%"
"02/10/2022","1.898","1.898","1.898","1.898","7.41%"
"02/09/2022","1.767","1.767","1.767","1.767","-4.64%"
"02/08/2022","1.853","1.853","1.853","1.853","2.21%"
"02/07/2022","1.813","1.813","1.813","1.813","3.30%"
"02/04/2022","1.755","1.755","1.755","1.755","4.90%"
"02/03/2022","1.673","1.673","1.673","1.673","17.24%"
"02/02/2022","1.427","1.427","1.427","1.427","0.56%"
"02/01/2022","1.419","1.419","1.419","1.419","3.50%"
"01/31/2022","1.371","1.371","1.371","1.371","1.33%"
"01/28/2022","1.353","1.353","1.353","1.353","-0.37%"
"01/27/2022","1.358","1.358","1.358","1.358","-3.48%"
"01/26/2022","1.407","1.407","1.407","1.407","3.46%"
"01/25/2022","1.360","1.360","1.360","1.360","0.37%"
"01/24/2022","1.355","1.355","1.355","1.355","0.00%"
"01/21/2022","1.355","1.355","1.355","1.355","-1.09%"
"01/20/2022","1.370","1.370","1.370","1.370","-2.56%"
"01/19/2022","1.406","1.406","1.406","1.406","1.30%"
"01/18/2022","1.388","1.388","1.388","1.388","1.68%"
"01/17/2022","1.365","1.365","1.365","1.365","1.79%"
"01/14/2022","1.341","1.341","1.341","1.341","3.95%"
"01/13/2022","1.290","1.290","1.290","1.290","-3.08%"
"01/12/2022","1.331","1.331","1.331","1.331","-3.34%"
"01/11/2022","1.377","1.377","1.377","1.377","7.16%"
"01/10/2022","1.285","1.285","1.285","1.285","-2.58%"
"01/07/2022","1.319","1.319","1.319","1.319","3.53%"
"01/06/2022","1.274","1.274","1.274","1.274","2.41%"
"01/05/2022","1.244","1.244","1.244","1.244","1.88%"
"01/04/2022","1.221","1.221","1.221","1.221","1.92%"
"01/03/2022","1.198","1.198","1.198","1.198","1.10%"
"12/31/2021","1.185","1.185","1.185","1.185","0.42%"
"12/30/2021","1.180","1.180","1.180","1.180","1.64%"
"12/29/2021","1.161","1.161","1.161","1.161","5.55%"
"12/28/2021","1.100","1.100","1.100","1.100","-2.22%"
"12/27/2021","1.125","1.125","1.125","1.125","-0.18%"
"12/24/2021","1.127","1.127","1.127","1.127","1.81%"
"12/23/2021","1.107","1.107","1.107","1.107","4.83%"
"12/22/2021","1.056","1.056","1.056","1.056","3.83%"
"12/21/2021","1.017","1.017","1.017","1.017","8.65%"
"12/20/2021","0.936","0.936","0.936","0.936","3.08%"
"12/17/2021","0.908","0.908","0.908","0.908","-7.35%"
"12/16/2021","0.980","0.980","0.980","0.980","6.18%"
"12/15/2021","0.923","0.923","0.923","0.923","-1.70%"
"12/14/2021","0.939","0.939","0.939","0.939","2.96%"
"12/13/2021","0.912","0.912","0.912","0.912","-5.79%"
"12/10/2021","0.968","0.968","0.968","0.968","-3.39%"
"12/09/2021","1.002","1.002","1.002","1.002","-2.91%"
"12/08/2021","1.032","1.032","1.032","1.032","12.42%"
"12/07/2021","0.918","0.918","0.918","0.918","3.73%"
"12/06/2021","0.885","0.885","0.885","0.885","-4.43%"
"12/03/2021","0.926","0.926","0.926","0.926","-3.14%"
"12/02/2021","0.956","0.956","0.956","0.956","-6.64%"
"12/01/2021","1.024","1.024","1.024","1.024","4.28%"
"11/30/2021","0.982","0.982","0.982","0.982","0.31%"
"11/29/2021","0.979","0.979","0.979","0.979","1.03%"
"11/27/2021","0.969","0.969","0.969","0.969","-0.51%"
"11/26/2021","0.974","0.974","0.974","0.974","-8.29%"
"11/25/2021","1.062","1.062","1.062","1.062","-1.58%"
"11/24/2021","1.079","1.079","1.079","1.079","1.31%"
"11/23/2021","1.065","1.065","1.065","1.065","12.58%"
"11/22/2021","0.946","0.946","0.946","0.946","9.74%"
"11/20/2021","0.862","0.862","0.862","0.862","-0.12%"
"11/19/2021","0.863","0.863","0.863","0.863","-6.09%"
"11/18/2021","0.919","0.919","0.919","0.919","-6.22%"
"11/17/2021","0.980","0.980","0.980","0.980","0.82%"
"11/16/2021","0.972","0.972","0.972","0.972","-3.09%"
"11/15/2021","1.003","1.003","1.003","1.003","4.59%"
"11/12/2021","0.959","0.959","0.959","0.959","-0.42%"
"11/11/2021","0.963","0.963","0.963","0.963","2.67%"
"11/10/2021","0.938","0.938","0.938","0.938","11.01%"
"11/09/2021","0.845","0.845","0.845","0.845","-5.38%"
"11/08/2021","0.893","0.893","0.893","0.893","1.48%"
"11/05/2021","0.880","0.880","0.880","0.880","-6.28%"
"11/04/2021","0.939","0.939","0.939","0.939","-10.40%"
"11/03/2021","1.048","1.048","1.048","1.048","-3.68%"
"11/02/2021","1.088","1.088","1.088","1.088","-10.89%"
"11/01/2021","1.221","1.221","1.221","1.221","8.49%"
"10/30/2021","1.125","1.125","1.125","1.125","-0.75%"
"10/29/2021","1.134","1.134","1.134","1.134","13.17%"
"10/28/2021","1.002","1.002","1.002","1.002","11.83%"
"10/27/2021","0.896","0.896","0.896","0.896","-4.88%"
"10/26/2021","0.942","0.942","0.942","0.942","2.73%"
"10/25/2021","0.917","0.917","0.917","0.917","-3.98%"
"10/23/2021","0.955","0.955","0.955","0.955","-0.31%"
"10/22/2021","0.958","0.958","0.958","0.958","0.74%"
"10/21/2021","0.951","0.951","0.951","0.951","3.71%"
"10/20/2021","0.917","0.917","0.917","0.917","-3.27%"
"10/19/2021","0.948","0.948","0.948","0.948","5.45%"
"10/18/2021","0.899","0.899","0.899","0.899","3.21%"
"10/15/2021","0.871","0.871","0.871","0.871","4.06%"
"10/14/2021","0.837","0.837","0.837","0.837","-7.21%"
"10/13/2021","0.902","0.902","0.902","0.902","-2.06%"
"10/12/2021","0.921","0.921","0.921","0.921","0.77%"
"10/11/2021","0.914","0.914","0.914","0.914","3.75%"
"10/08/2021","0.881","0.881","0.881","0.881","3.53%"
"10/07/2021","0.851","0.851","0.851","0.851","-4.70%"
"10/06/2021","0.893","0.893","0.893","0.893","3.60%"
"10/05/2021","0.862","0.862","0.862","0.862","4.11%"
"10/04/2021","0.828","0.828","0.828","0.828","0.98%"
"10/01/2021","0.820","0.820","0.820","0.820","-4.98%"
"09/30/2021","0.863","0.863","0.863","0.863","4.10%"
"09/29/2021","0.829","0.829","0.829","0.829","-3.27%"
"09/28/2021","0.857","0.857","0.857","0.857","7.39%"
"09/27/2021","0.798","0.798","0.798","0.798","2.31%"
"09/25/2021","0.780","0.780","0.780","0.780","-0.26%"
"09/24/2021","0.782","0.782","0.782","0.782","8.76%"
"09/23/2021","0.719","0.719","0.719","0.719","8.45%"
"09/22/2021","0.663","0.663","0.663","0.663","-4.05%"
"09/21/2021","0.691","0.691","0.691","0.691","-3.89%"
"09/20/2021","0.719","0.719","0.719","0.719","0.14%"
"09/19/2021","0.718","0.718","0.718","0.718","-0.69%"
"09/18/2021","0.723","0.723","0.723","0.723","0.42%"
"09/17/2021","0.720","0.720","0.720","0.720","3.60%"
"09/16/2021","0.695","0.695","0.695","0.695","-0.71%"
"09/15/2021","0.700","0.700","0.700","0.700","7.86%"
"09/14/2021","0.649","0.649","0.649","0.649","-5.94%"
"09/13/2021","0.690","0.690","0.690","0.690","-1.92%"
"09/12/2021","0.703","0.703","0.703","0.703","-0.14%"
"09/11/2021","0.705","0.705","0.705","0.705","-0.35%"
"09/10/2021","0.707","0.707","0.707","0.707","5.21%"
"09/09/2021","0.672","0.672","0.672","0.672","-11.35%"
"09/08/2021","0.758","0.758","0.758","0.758","-0.39%"
"09/07/2021","0.761","0.761","0.761","0.761","10.29%"
"09/06/2021","0.690","0.690","0.690","0.690","-2.82%"
"09/03/2021","0.710","0.710","0.710","0.710","5.81%"
"09/02/2021","0.671","0.671","0.671","0.671","-3.45%"
"09/01/2021","0.695","0.695","0.695","0.695","-2.39%"
"08/31/2021","0.712","0.712","0.712","0.712","16.15%"
"08/30/2021","0.613","0.613","0.613","0.613","-4.07%"
"08/27/2021","0.639","0.639","0.639","0.639","-4.77%"
"08/26/2021","0.671","0.671","0.671","0.671","0.60%"
"08/25/2021","0.667","0.667","0.667","0.667","16.61%"
"08/24/2021","0.572","0.572","0.572","0.572","-1.72%"
"08/23/2021","0.582","0.582","0.582","0.582","6.20%"
"08/20/2021","0.548","0.548","0.548","0.548","-3.52%"
"08/19/2021","0.568","0.568","0.568","0.568","2.16%"
"08/18/2021","0.556","0.556","0.556","0.556","-3.97%"
"08/17/2021","0.579","0.579","0.579","0.579","1.94%"
"08/16/2021","0.568","0.568","0.568","0.568","2.90%"
"08/13/2021","0.552","0.552","0.552","0.552","1.28%"
"08/12/2021","0.545","0.545","0.545","0.545","-4.55%"
"08/11/2021","0.571","0.571","0.571","0.571","3.44%"
"08/10/2021","0.552","0.552","0.552","0.552","-1.60%"
"08/09/2021","0.561","0.561","0.561","0.561","-2.09%"
"08/06/2021","0.573","0.573","0.573","0.573","7.10%"
"08/05/2021","0.535","0.535","0.535","0.535","-3.78%"
"08/04/2021","0.556","0.556","0.556","0.556","-2.46%"
"08/03/2021","0.570","0.570","0.570","0.570","-1.55%"
"08/02/2021","0.579","0.579","0.579","0.579","-7.66%"
"07/30/2021","0.627","0.627","0.627","0.627","0.48%"
"07/29/2021","0.624","0.624","0.624","0.624","0.65%"
"07/28/2021","0.620","0.620","0.620","0.620","-0.96%"
"07/27/2021","0.626","0.626","0.626","0.626","-1.11%"
"07/26/2021","0.633","0.633","0.633","0.633","0.64%"
"07/23/2021","0.629","0.629","0.629","0.629","-2.78%"
"07/22/2021","0.647","0.647","0.647","0.647","-6.10%"
"07/21/2021","0.689","0.689","0.689","0.689","0.00%"
"07/20/2021","0.689","0.689","0.689","0.689","-2.82%"
"07/19/2021","0.709","0.709","0.709","0.709","-0.70%"
"07/16/2021","0.714","0.714","0.714","0.714","-1.92%"
"07/15/2021","0.728","0.728","0.728","0.728","1.39%"
"07/14/2021","0.718","0.718","0.718","0.718","-0.55%"
"07/13/2021","0.722","0.722","0.722","0.722","-2.56%"
"07/12/2021","0.741","0.741","0.741","0.741","-3.39%"
"07/09/2021","0.767","0.767","0.767","0.767","0.52%"
"07/08/2021","0.763","0.763","0.763","0.763","2.97%"
"07/07/2021","0.741","0.741","0.741","0.741","-1.20%"
"07/06/2021","0.750","0.750","0.750","0.750","-7.06%"
"07/05/2021","0.807","0.807","0.807","0.807","4.60%"
"07/04/2021","0.771","0.771","0.771","0.771","-0.45%"
"07/02/2021","0.775","0.775","0.775","0.775","-3.97%"
"07/01/2021","0.807","0.807","0.807","0.807","-2.06%"
"06/30/2021","0.824","0.824","0.824","0.824","-6.47%"
"06/29/2021","0.881","0.881","0.881","0.881","0.34%"
"06/28/2021","0.878","0.878","0.878","0.878","-4.82%"
"06/26/2021","0.923","0.923","0.923","0.923","0.00%"
"06/25/2021","0.923","0.923","0.923","0.923","5.85%"
"06/24/2021","0.872","0.872","0.872","0.872","-2.90%"
"06/23/2021","0.898","0.898","0.898","0.898","-0.44%"
"06/22/2021","0.902","0.902","0.902","0.902","2.62%"
"06/21/2021","0.879","0.879","0.879","0.879","0.92%"
"06/20/2021","0.871","0.871","0.871","0.871","0.00%"
"06/19/2021","0.871","0.871","0.871","0.871","-0.34%"
"06/18/2021","0.874","0.874","0.874","0.874","6.33%"
"06/17/2021","0.822","0.822","0.822","0.822","5.66%"
"06/16/2021","0.778","0.778","0.778","0.778","-1.77%"
"06/15/2021","0.792","0.792","0.792","0.792","1.80%"
"06/14/2021","0.778","0.778","0.778","0.778","4.01%"
"06/11/2021","0.748","0.748","0.748","0.748","-6.97%"
"06/10/2021","0.804","0.804","0.804","0.804","-3.13%"
"06/09/2021","0.830","0.830","0.830","0.830","-4.05%"
"06/08/2021","0.865","0.865","0.865","0.865","-6.08%"
"06/07/2021","0.921","0.921","0.921","0.921","5.02%"
"06/05/2021","0.877","0.877","0.877","0.877","-0.23%"
"06/04/2021","0.879","0.879","0.879","0.879","-2.33%"
"06/03/2021","0.900","0.900","0.900","0.900","2.51%"
"06/02/2021","0.878","0.878","0.878","0.878","-2.98%"
"06/01/2021","0.905","0.905","0.905","0.905","-1.20%"
"05/31/2021","0.916","0.916","0.916","0.916","0.11%"
"05/28/2021","0.915","0.915","0.915","0.915","-2.24%"
"05/27/2021","0.936","0.936","0.936","0.936","1.52%"
"05/26/2021","0.922","0.922","0.922","0.922","-4.46%"
"05/25/2021","0.965","0.965","0.965","0.965","-5.39%"
"05/24/2021","1.020","1.020","1.020","1.020","-1.35%"
"05/21/2021","1.034","1.034","1.034","1.034","-1.99%"
"05/20/2021","1.055","1.055","1.055","1.055","-5.55%"
"05/19/2021","1.117","1.117","1.117","1.117","0.90%"
"05/18/2021","1.107","1.107","1.107","1.107","-0.27%"
"05/17/2021","1.110","1.110","1.110","1.110","3.45%"
"05/14/2021","1.073","1.073","1.073","1.073","5.40%"
"05/13/2021","1.018","1.018","1.018","1.018","3.46%"
"05/12/2021","0.984","0.984","0.984","0.984","3.91%"
"05/11/2021","0.947","0.947","0.947","0.947","6.40%"
"05/10/2021","0.890","0.890","0.890","0.890","-3.05%"
"05/07/2021","0.918","0.918","0.918","0.918","5.28%"
"05/06/2021","0.872","0.872","0.872","0.872","2.11%"
"05/05/2021","0.854","0.854","0.854","0.854","4.02%"
"05/04/2021","0.821","0.821","0.821","0.821","-1.56%"
"05/03/2021","0.834","0.834","0.834","0.834","-3.02%"
"04/30/2021","0.860","0.860","0.860","0.860","-1.83%"
"04/29/2021","0.876","0.876","0.876","0.876","5.42%"
"04/28/2021","0.831","0.831","0.831","0.831","1.09%"
"04/27/2021","0.822","0.822","0.822","0.822","2.75%"
"04/26/2021","0.800","0.800","0.800","0.800","2.04%"
"04/23/2021","0.784","0.784","0.784","0.784","3.70%"
"04/22/2021","0.756","0.756","0.756","0.756","0.00%"
"04/21/2021","0.756","0.756","0.756","0.756","-3.32%"
"04/20/2021","0.782","0.782","0.782","0.782","-1.39%"
"04/19/2021","0.793","0.793","0.793","0.793","6.02%"
"04/16/2021","0.748","0.748","0.748","0.748","2.33%"
"04/15/2021","0.731","0.731","0.731","0.731","-6.52%"
"04/14/2021","0.782","0.782","0.782","0.782","4.83%"
"04/13/2021","0.746","0.746","0.746","0.746","0.95%"
"04/12/2021","0.739","0.739","0.739","0.739","0.27%"
"04/09/2021","0.737","0.737","0.737","0.737","10.66%"
"04/08/2021","0.666","0.666","0.666","0.666","-4.99%"
"04/07/2021","0.701","0.701","0.701","0.701","0.29%"
"04/06/2021","0.699","0.699","0.699","0.699","11.04%"
"04/05/2021","0.629","0.629","0.629","0.629","0.16%"
"04/02/2021","0.628","0.629","0.629","0.628","-0.55%"
"04/01/2021","0.632","0.632","0.632","0.632","-5.53%"
"03/31/2021","0.669","0.669","0.669","0.669","-2.19%"
"03/30/2021","0.684","0.684","0.684","0.684","6.71%"
"03/29/2021","0.641","0.641","0.641","0.641","4.40%"
"03/26/2021","0.614","0.614","0.614","0.614","6.23%"
"03/25/2021","0.578","0.578","0.578","0.578","-2.53%"
"03/24/2021","0.593","0.593","0.593","0.593","-1.82%"
"03/23/2021","0.604","0.604","0.604","0.604","-6.79%"
"03/22/2021","0.648","0.648","0.648","0.648","-3.57%"
"03/19/2021","0.672","0.672","0.672","0.672","-2.89%"
"03/18/2021","0.692","0.692","0.692","0.692","-1.28%"
"03/17/2021","0.701","0.701","0.701","0.701","11.80%"
"03/16/2021","0.627","0.627","0.627","0.627","4.15%"
"03/15/2021","0.602","0.602","0.602","0.602","-4.75%"
"03/12/2021","0.632","0.632","0.632","0.632","4.12%"
"03/11/2021","0.607","0.607","0.607","0.607","-11.00%"
"03/10/2021","0.682","0.682","0.682","0.682","-2.43%"
"03/09/2021","0.699","0.699","0.699","0.699","-8.27%"
"03/08/2021","0.762","0.762","0.762","0.762","-1.30%"
"03/05/2021","0.772","0.772","0.772","0.772","2.12%"
"03/04/2021","0.756","0.756","0.756","0.756","-0.40%"
"03/03/2021","0.759","0.759","0.759","0.759","10.64%"
"03/02/2021","0.686","0.686","0.686","0.686","3.31%"
"03/01/2021","0.664","0.664","0.664","0.664","-13.88%"
"02/26/2021","0.771","0.771","0.771","0.771","-4.10%"
"02/25/2021","0.804","0.804","0.804","0.804","15.35%"
"02/24/2021","0.697","0.697","0.697","0.697","7.89%"
"02/23/2021","0.646","0.646","0.646","0.646","7.85%"
"02/22/2021","0.599","0.599","0.599","0.599","-4.16%"
"02/19/2021","0.625","0.625","0.625","0.625","-4.58%"
"02/18/2021","0.655","0.655","0.655","0.655","11.97%"
"02/17/2021","0.585","0.585","0.585","0.585","2.81%"
