"Date","Price","Open","High","Low","Vol.","Change %"
"08/31/2023","71,503","69,450","69,475","68,713","17.51K","-0.46%"
"08/30/2023","71,832","69,325","69,505","68,926","14.18K","0.49%"
"08/29/2023","71,481","69,469","69,470","68,639","10.93K","-0.36%"
"08/28/2023","71,737","68,600","69,338","68,421","15.71K","1.74%"
"08/25/2023","70,512","68,246","68,992","67,953","14.77K","-0.61%"
"08/24/2023","70,946","68,795","69,129","68,318","15.17K","0.11%"
"08/23/2023","70,865","67,905","68,393","67,770","14.18K","1.02%"
"08/22/2023","70,147","68,452","68,679","67,500","18.22K","-0.70%"
"08/21/2023","70,642","67,530","68,435","67,530","20.69K","0.77%"
"08/18/2023","70,100","68,340","68,403","67,317","17.91K","-1.86%"
"08/17/2023","71,432","69,200","69,353","68,532","18.19K","-0.76%"
"08/16/2023","71,979","69,632","69,643","68,906","16.27K","-0.78%"
"08/15/2023","72,548","70,680","70,745","69,645","14.10K","-0.93%"
"08/14/2023","73,226","71,139","71,370","70,173","16.68K","-1.11%"
"08/11/2023","74,047","71,942","72,004","71,238","11.59K","-1.11%"
"08/10/2023","74,880","71,605","72,528","71,510","14.02K","1.21%"
"08/08/2023","73,986","71,331","71,500","71,001","13.41K","-0.33%"
"08/07/2023","74,232","71,380","71,890","71,016","11.17K","-0.09%"
"08/04/2023","74,299","71,705","71,755","70,971","12.95K","0.05%"
"08/03/2023","74,261","71,490","71,650","70,350","20.44K","0.31%"
"08/02/2023","74,034","72,931","72,966","71,265","19.65K","-2.98%"
"08/01/2023","76,307","73,779","74,095","73,360","16.55K","-0.64%"
"07/31/2023","76,800","73,380","73,923","72,995","11.87K","0.82%"
"07/28/2023","76,172","72,921","73,490","72,921","11.25K","0.17%"
"07/27/2023","76,044","72,607","73,320","72,433","15.44K","1.17%"
"07/26/2023","75,164","72,350","72,585","72,072","14.16K","0.18%"
"07/25/2023","75,031","72,280","72,563","72,055","11.94K","0.77%"
"07/24/2023","74,461","71,600","72,203","71,528","11.93K","-0.01%"
"07/21/2023","74,466","72,073","72,223","71,737","10.25K","-0.43%"
"07/20/2023","74,787","71,940","72,433","71,855","11.88K","0.04%"
"07/19/2023","74,755","72,388","72,388","71,903","10.90K","-0.21%"
"07/18/2023","74,914","72,010","72,300","71,723","13.62K","-0.28%"
"07/17/2023","75,122","72,470","72,651","71,922","17.44K","-0.60%"
"07/14/2023","75,572","72,460","72,915","72,111","14.64K","0.59%"
"07/13/2023","75,130","71,567","72,604","71,430","17.11K","1.17%"
"07/12/2023","74,264","70,100","71,595","69,921","16.23K","2.55%"
"07/11/2023","72,419","69,757","70,095","69,450","11.87K","0.47%"
"07/10/2023","72,083","69,496","69,545","68,874","11.62K","-0.54%"
"07/07/2023","72,477","69,103","69,911","69,103","16.37K","1.23%"
"07/06/2023","71,599","70,519","70,519","68,885","17.06K","-2.82%"
"07/05/2023","73,673","71,100","71,206","70,542","9.56K","-0.53%"
"07/04/2023","74,067","71,305","71,469","71,137","8.25K","-0.05%"
"07/03/2023","74,105","71,394","71,533","71,130","18.13K","0.42%"
"06/30/2023","73,796","70,080","71,375","69,999","15.54K","1.57%"
"06/29/2023","72,652","69,905","70,239","69,666","11.77K","-0.08%"
"06/28/2023","72,708","69,889","70,427","69,805","15.77K","0.26%"
"06/27/2023","72,518","70,020","70,440","69,432","18.90K","0.53%"
"06/26/2023","72,136","69,960","70,019","69,210","14.80K","-0.68%"
"06/23/2023","72,629","70,114","70,400","69,032","18.24K","-0.74%"
"06/22/2023","73,169","70,592","70,750","69,992","19.09K","-0.77%"
"06/21/2023","73,738","71,845","71,987","70,782","18.55K","-1.60%"
"06/20/2023","74,935","73,193","73,193","71,905","19.53K","-1.74%"
"06/19/2023","76,263","73,299","73,445","72,849","16.00K","-0.95%"
"06/15/2023","76,994","73,315","73,777","72,659","22.59K","0.40%"
"06/14/2023","76,687","73,006","73,579","73,006","15.10K","0.11%"
"06/13/2023","76,601","72,297","73,395","72,273","28.70K","2.10%"
"06/12/2023","75,026","72,571","72,625","71,628","28.18K","-0.92%"
"06/09/2023","75,726","72,511","72,650","72,144","4.02K","-0.25%"
"06/08/2023","75,915","71,820","72,190","71,522","13.74K","-0.14%"
"06/07/2023","76,022","71,817","72,345","71,555","12.35K","0.25%"
"06/06/2023","75,833","71,395","71,911","70,963","14.31K","0.29%"
"06/05/2023","75,617","72,470","72,520","71,421","14.23K","-1.04%"
"06/02/2023","76,408","71,589","72,570","71,589","25.73K","1.84%"
"06/01/2023","75,024","70,589","71,282","70,405","21.49K","1.12%"
"05/31/2023","74,192","70,838","71,302","70,005","21.53K","-1.54%"
"05/30/2023","75,356","71,910","72,426","71,000","14.00K","-0.68%"
"05/29/2023","75,874","71,790","71,999","71,556","7.43K","-0.09%"
"05/26/2023","75,944","71,451","71,900","70,768","14.51K","0.76%"
"05/25/2023","75,371","70,605","71,687","70,464","14.88K","0.90%"
"05/24/2023","74,698","71,650","71,720","70,586","19.47K","-1.72%"
"05/23/2023","76,002","73,103","73,370","71,835","17.12K","-1.82%"
"05/22/2023","77,410","73,743","73,782","73,095","10.51K","-0.52%"
"05/19/2023","77,816","73,150","73,650","72,950","10.84K","0.85%"
"05/18/2023","77,161","73,785","74,020","72,432","12.91K","-0.96%"
"05/17/2023","77,905","73,205","73,723","72,714","14.37K","0.81%"
"05/16/2023","77,276","73,533","73,900","73,112","13.38K","-0.33%"
"05/15/2023","77,534","73,950","74,053","73,330","14.10K","-0.20%"
"05/12/2023","77,687","72,480","74,094","72,480","22.39K","2.12%"
"05/11/2023","76,071","72,997","73,143","71,922","18.12K","-1.03%"
"05/10/2023","76,859","72,930","73,580","72,645","14.54K","0.26%"
"05/09/2023","76,658","73,349","73,349","72,580","14.00K","-0.86%"
"05/08/2023","77,324","73,200","73,959","73,105","11.12K","0.47%"
